TimeStamp,Confidence,NOSE_X,NOSE_Y,LEFT_EYE_X,LEFT_EYE_Y,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y
1652878180919,0.7518279,0.3540829,0.23310475,0.36089212,0.22349596,0.3677013,0.23630771,0.37110594,0.21388716,0.3779151,0.23951063,0.3677013,0.21388716,0.4255795,0.29396048,0.3506783,0.21709009,0.3779151,0.3516133,0.21449432,0.3131781,0.28258634,0.39004847,0.5175037,0.3804397,0.5072899,0.40286022,0.5753819,0.5726157,0.4766485,0.56620985,0.6707107,0.7263565,0.5140991,0.7199507
1652878181052,0.74049383,0.35961205,0.23824342,0.36303896,0.22534777,0.35618514,0.2350195,0.36646587,0.21245211,0.37331966,0.2350195,0.36646587,0.20600429,0.43157697,0.29627386,0.34933135,0.20600429,0.39730796,0.3800956,0.22253603,0.3027217,0.41786936,0.4993804,0.51039565,0.38331953,0.49668804,0.402663,0.55494535,0.56063473,0.47269976,0.56063473,0.66460615,0.71860653,0.50696874,0.71860653
1652878181155,0.7442718,0.36492184,0.23121724,0.36158785,0.21867123,0.36492184,0.23121724,0.3715898,0.20612524,0.38492572,0.23121724,0.36825582,0.20612524,0.4416034,0.29081067,0.27157038,0.27199167,0.42826745,0.38490558,0.22822864,0.29081067,0.41159755,0.5103654,0.50161505,0.37863258,0.49828106,0.40372455,0.53162086,0.56054944,0.47494316,0.5636859,0.6349743,0.71737427,0.50828296,0.71737427
1652878181245,0.74946666,0.36089617,0.22582325,0.35755846,0.21326329,0.35755846,0.22268327,0.36757156,0.20384331,0.37758464,0.23210324,0.38092235,0.20698331,0.43766323,0.27920318,0.27077836,0.26978314,0.4209747,0.38596293,0.23406368,0.2949031,0.34420764,0.42364287,0.4977417,0.38910294,0.49440405,0.3953829,0.5244433,0.5649426,0.47104016,0.56180257,0.6078857,0.72194225,0.50775486,0.72194225
1652878181330,0.68028146,0.3590117,0.22837582,0.3590117,0.21567598,0.3590117,0.22520085,0.37251118,0.2061511,0.38263574,0.22520085,0.37588602,0.20297615,0.44338334,0.27600023,0.32863793,0.2315508,0.41638443,0.38712382,0.24089144,0.28870007,0.35563684,0.44427308,0.5108806,0.39347377,0.5142555,0.40299863,0.5041309,0.5680966,0.48388168,0.56492156,0.5615036,0.7236696,0.5041309,0.69192
1652878181451,0.67272544,0.37054127,0.23015916,0.367211,0.21762715,0.36388072,0.22702616,0.3772018,0.19882917,0.3805321,0.21762715,0.38386232,0.19882917,0.43714654,0.28655317,0.28728467,0.26462218,0.4238255,0.37427717,0.24399126,0.2990852,0.3372386,0.42127222,0.51041234,0.3836762,0.5037519,0.40247416,0.4904307,0.5716562,0.4671189,0.5528582,0.5337242,0.72830623,0.49376097,0.6750452
1652878181582,0.7083806,0.35735622,0.20380692,0.35049498,0.19089729,0.35392562,0.1973521,0.37450927,0.17476024,0.38137054,0.18766987,0.3882318,0.18766987,0.4122461,0.20703432,0.3127582,0.25221807,0.42253795,0.35872263,0.23385401,0.30062923,0.33334193,0.41036117,0.49801156,0.3974515,0.4911503,0.40390635,0.48428905,0.57173175,0.40195423,0.51041085,0.5323177,0.7298748,0.48428905,0.6556443
1652878181700,0.7615092,0.34752083,0.2038587,0.35442668,0.19086513,0.35442668,0.19411352,0.3716913,0.18111996,0.37859708,0.19086513,0.3924088,0.18761674,0.4200321,0.23959099,0.3060858,0.2558329,0.40276754,0.372775,0.24393328,0.2948136,0.3060858,0.39876208,0.5132609,0.40850726,0.49254343,0.41175565,0.5063551,0.5774235,0.46492007,0.5611816,0.5339784,0.7365947,0.47873172,0.70735914
1652878181818,0.70790833,0.35635066,0.20781742,0.36356124,0.2010339,0.35635066,0.20442566,0.38519314,0.18746689,0.3815878,0.2010339,0.40321967,0.2010339,0.42124617,0.27226073,0.29506043,0.25530195,0.37437722,0.3672298,0.2373755,0.29939476,0.26982325,0.39775556,0.5221948,0.40453908,0.48614174,0.40114734,0.5077736,0.5673432,0.46811518,0.55716795,0.54382664,0.7267556,0.489747,0.68944633
1652878181934,0.64651537,0.36949325,0.2231222,0.36949325,0.21064617,0.36949325,0.2168842,0.39601642,0.20440815,0.392701,0.21064617,0.4026472,0.20752716,0.42917037,0.2855025,0.31976232,0.2636694,0.38275483,0.36659688,0.24350818,0.3104546,0.35623166,0.407144,0.53857845,0.391549,0.4921629,0.41650108,0.54520917,0.5693327,0.5054245,0.5693327,0.5750478,0.71904546,0.518686,0.6972123
1652878182052,0.63919544,0.3874551,0.22305436,0.39067757,0.21092798,0.3874551,0.21699116,0.41001242,0.20183317,0.41001242,0.21395956,0.42290232,0.20183317,0.46157202,0.28368634,0.37456518,0.24730714,0.4132349,0.34734988,0.26177853,0.2988443,0.36489776,0.38069743,0.5485789,0.38676062,0.52279913,0.41101342,0.5711362,0.56865644,0.52279913,0.5656249,0.6065834,0.7262995,0.54535633,0.6959836
1652878182178,0.69940776,0.39967155,0.2267706,0.4063767,0.2141547,0.39967155,0.22046266,0.42984465,0.20153877,0.41978696,0.2141547,0.43654975,0.20469275,0.47342798,0.27723432,0.36949846,0.25515643,0.39967155,0.3718537,0.2722741,0.30562013,0.38626128,0.43808728,0.5672997,0.38446966,0.53712666,0.4097015,0.58071005,0.5705545,0.53377414,0.56424654,0.6410562,0.73140746,0.5605947,0.7156375
1652878182303,0.6970465,0.41673768,0.22454889,0.41673768,0.20844683,0.4133145,0.21810809,0.4304304,0.19878556,0.4304304,0.21810809,0.4509695,0.2052264,0.48520136,0.28895724,0.3927754,0.2599735,0.42700723,0.3759085,0.29007986,0.2986185,0.3927754,0.43387598,0.57762736,0.39201057,0.53312594,0.40811267,0.60158956,0.56913346,0.5297028,0.5723539,0.6597837,0.73659515,0.5605114,0.70117056
1652878182417,0.72797906,0.4293121,0.22636057,0.42242113,0.2166364,0.42242113,0.22311917,0.449985,0.20367081,0.4327576,0.22311917,0.46376696,0.2069122,0.49133086,0.28146434,0.38452077,0.23608479,0.44653952,0.3819476,0.30182916,0.29767132,0.39830273,0.4273272,0.5740224,0.3949132,0.5464586,0.40787882,0.5981408,0.5731901,0.54990405,0.5731901,0.6567141,0.7514669,0.56024045,0.7158115
1652878182542,0.6951575,0.4218442,0.2240066,0.41826123,0.21052352,0.41467822,0.21726504,0.44334227,0.20378198,0.4469253,0.22063582,0.44334227,0.21052352,0.48633835,0.28468052,0.37168214,0.26782665,0.43617627,0.37906215,0.292856,0.2981636,0.48633835,0.5172638,0.57949656,0.395916,0.55441546,0.41276985,0.6009946,0.5813085,0.54724944,0.58467925,0.66190565,0.7464764,0.5687475,0.72288096
1652878182652,0.6937407,0.41414595,0.2408212,0.4106447,0.22435197,0.41414595,0.23093967,0.43865457,0.2045889,0.44215584,0.22105815,0.45616075,0.2111766,0.48417065,0.2968166,0.3546249,0.27046585,0.45616075,0.352812,0.29160264,0.30340427,0.38963726,0.4450397,0.58570653,0.3890443,0.55069417,0.41210124,0.6032127,0.5767935,0.5436917,0.5636182,0.6592325,0.74148583,0.55769664,0.71842885
1652878182783,0.71428376,0.40906364,0.24429558,0.4020835,0.2344455,0.41255373,0.23772885,0.42651406,0.20817865,0.44047442,0.22131206,0.45443475,0.21802871,0.46490502,0.2935459,0.36020243,0.26727906,0.4369843,0.35592967,0.29389077,0.3001126,0.3706727,0.3854799,0.58705807,0.38876325,0.5381968,0.4150301,0.60101837,0.56934786,0.5416869,0.57591456,0.6568598,0.74336576,0.55913734,0.71709883
1652878182898,0.6654055,0.40656886,0.24193457,0.39958122,0.22221343,0.40307504,0.22550029,0.4345193,0.20577918,0.42753166,0.21563973,0.4554821,0.20906603,0.4659635,0.29123735,0.40307504,0.24522142,0.4415069,0.36354813,0.28428575,0.30438477,0.39608744,0.42599836,0.58824664,0.38984296,0.5323458,0.4062772,0.6092094,0.56733304,0.53933334,0.56733304,0.66161644,0.7415362,0.56378996,0.70538086
1652878183037,0.67957306,0.4104938,0.23728397,0.4104938,0.21743697,0.4104938,0.2273605,0.43862262,0.20420566,0.43510652,0.2207448,0.44917095,0.20751348,0.46675146,0.28690147,0.36830053,0.25713098,0.45971924,0.35636595,0.28391403,0.29682496,0.39994547,0.40598348,0.57575065,0.38613647,0.54762185,0.40598348,0.60387945,0.574683,0.54762185,0.5647595,0.6601372,0.73676676,0.5687185,0.7003806
1652878183141,0.7808715,0.4094917,0.22336175,0.4129781,0.2102423,0.40600535,0.216802,0.43738267,0.19384299,0.42692357,0.20696242,0.46178725,0.20696242,0.47224635,0.27911934,0.35719618,0.26927978,0.4234372,0.37751514,0.28746876,0.30207837,0.3885735,0.4463922,0.56986475,0.38735473,0.5454601,0.40375406,0.60472834,0.57102686,0.535001,0.567747,0.66399664,0.7415796,0.55591923,0.7120608
1652878183257,0.7041303,0.41382623,0.2235827,0.41382623,0.21358578,0.41382623,0.22025041,0.43153682,0.19692424,0.43153682,0.21025349,0.46341592,0.20358886,0.48112652,0.28023198,0.3606944,0.26357043,0.42091045,0.37686893,0.2863098,0.30022582,0.48821077,0.47350594,0.5767638,0.39019817,0.54842687,0.40352744,0.60510087,0.57347524,0.53780043,0.5634783,0.6617747,0.7400907,0.56967956,0.6801091
1652878183377,0.73836863,0.4128048,0.22290154,0.4163172,0.21298853,0.4128048,0.21959718,0.4444163,0.1931625,0.43387914,0.21298853,0.45495346,0.19977118,0.47954017,0.2823796,0.34958187,0.26255357,0.41982958,0.37490097,0.28284648,0.29559693,0.3390447,0.3484663,0.56383747,0.384814,0.5427632,0.40794435,0.5989614,0.5731612,0.5392507,0.55333513,0.658672,0.7416823,0.55681264,0.708639
1652878183504,0.75796723,0.41329548,0.22143818,0.41329548,0.21146226,0.41329548,0.21478756,0.44157296,0.19151033,0.43803826,0.21146226,0.44157296,0.19483566,0.47691983,0.28794453,0.3426017,0.25801665,0.43450356,0.37772804,0.27544263,0.29792047,0.339067,0.37440273,0.56528705,0.3910293,0.5440789,0.4076559,0.59709924,0.57059634,0.5299401,0.5606205,0.6607236,0.7435128,0.55468297,0.70360905
1652878183616,0.6897266,0.41165188,0.2250058,0.4046048,0.20843168,0.4046048,0.21837613,0.43631664,0.19848719,0.42574602,0.21506134,0.44688722,0.20180202,0.46802846,0.28135785,0.36232233,0.25152442,0.42222247,0.374173,0.27071035,0.29793197,0.39051062,0.39737678,0.56316406,0.3874323,0.5314521,0.41063607,0.5983993,0.5730626,0.52440506,0.5631181,0.65829957,0.73880386,0.55259335,0.70565563
1652878183744,0.7393132,0.3991857,0.22368406,0.3991857,0.20731975,0.3991857,0.22041118,0.4304961,0.19422826,0.4200593,0.20404686,0.4409329,0.200774,0.4618065,0.28259566,0.34004375,0.26950422,0.40614355,0.348053,0.273944,0.30223286,0.3748331,0.44623896,0.5661746,0.39060026,0.5279063,0.4069646,0.5905271,0.56406224,0.5139906,0.5575165,0.65662694,0.7342512,0.55225885,0.69824976
1652878183867,0.80212283,0.39731243,0.23207608,0.39731243,0.21269062,0.39731243,0.21915245,0.42478713,0.19007428,0.41448408,0.20299792,0.44882745,0.20299792,0.45569614,0.27730876,0.3320601,0.26761606,0.39387813,0.3419269,0.2702421,0.30961785,0.31488845,0.37100506,0.5655948,0.3936214,0.5312515,0.40977594,0.5930695,0.57455224,0.53468585,0.5680904,0.64801884,0.7360975,0.55185753,0.71025026
1652878183976,0.6767397,0.39915675,0.21618801,0.39573357,0.20330633,0.39231035,0.2129676,0.41627264,0.18398386,0.41627264,0.20330633,0.44365814,0.19364509,0.45735088,0.27415553,0.3306931,0.26449427,0.40257996,0.34822512,0.27249897,0.3095801,0.35807857,0.43195593,0.5429304,0.39009053,0.52923775,0.39975178,0.5840087,0.57043386,0.51554495,0.5607726,0.6490492,0.7314547,0.5429304,0.6992505
1652878184107,0.76694,0.3893466,0.22446144,0.39279208,0.20501308,0.39623758,0.21149586,0.4169105,0.18556468,0.42380145,0.19853027,0.42380145,0.19853027,0.46170178,0.253634,0.34800076,0.2633582,0.4169105,0.3508759,0.26530915,0.32170334,0.39279208,0.43515223,0.5581753,0.3865313,0.51682955,0.39949685,0.5822937,0.5648081,0.520275,0.56804955,0.6512034,0.73660207,0.5547299,0.70094675
1652878184217,0.7504111,0.39107344,0.22218025,0.39107344,0.20564108,0.39107344,0.20894891,0.41920227,0.18579407,0.4156862,0.19240974,0.42975056,0.19571757,0.45436332,0.23871939,0.32778358,0.27510557,0.45436332,0.35449356,0.27152592,0.3181074,0.35942852,0.36772487,0.5492981,0.39749536,0.52116925,0.39087972,0.580943,0.5695027,0.5246854,0.5628871,0.64774907,0.7315865,0.5492981,0.70512384
1652878184348,0.7057832,0.37764302,0.22319281,0.37764302,0.20695083,0.38109595,0.20695083,0.40181345,0.18421212,0.40526637,0.18746051,0.42253095,0.21019924,0.44670138,0.2264412,0.35001966,0.26867023,0.46051306,0.3466316,0.28441423,0.33363807,0.3880018,0.3466316,0.5502889,0.39535746,0.5157597,0.40510264,0.58136517,0.5642737,0.5330243,0.5675221,0.6504235,0.7396868,0.5571948,0.7007061
1652878184454,0.7142837,0.3710955,0.22173788,0.3710955,0.20539106,0.3710955,0.20866044,0.39889723,0.18577483,0.39889723,0.1890442,0.426699,0.21519917,0.4440751,0.22173788,0.33634332,0.3165496,0.39889723,0.33616585,0.28769025,0.34597397,0.3085416,0.34597397,0.55875736,0.39828387,0.5170547,0.41136134,0.5796087,0.5715605,0.5274804,0.5780992,0.64216256,0.7317596,0.5518069,0.7056046
1652878184583,0.7981087,0.37176442,0.22649328,0.36841935,0.20446439,0.36841935,0.20761137,0.4018706,0.18872945,0.3985255,0.19187644,0.4219414,0.21390533,0.4420122,0.22019932,0.3550388,0.3177559,0.38514495,0.32719687,0.3148972,0.3460788,0.32158747,0.3492258,0.5557466,0.40901852,0.5256404,0.41216555,0.5791625,0.5726619,0.52229536,0.5789558,0.6460652,0.7394522,0.5524015,0.71112925
1652878184707,0.78181607,0.3603017,0.2282136,0.3603017,0.2092058,0.35693428,0.21237376,0.39060858,0.19653393,0.38724113,0.19653393,0.42765033,0.21870969,0.4343852,0.22504567,0.3603017,0.32008463,0.37040403,0.31691667,0.30979022,0.36443615,0.32325995,0.36443615,0.5522453,0.40245178,0.52530587,0.41829163,0.5825522,0.573522,0.5286733,0.5798579,0.64316595,0.74459225,0.5455104,0.72241646
1652878184812,0.73293775,0.3518214,0.23770837,0.3518214,0.21518995,0.3518214,0.21840687,0.38943556,0.19910535,0.38259658,0.20232226,0.43046916,0.21840687,0.40653285,0.26022682,0.37917712,0.31491446,0.3518214,0.3213483,0.32788512,0.3663852,0.30736834,0.35995135,0.56382835,0.39855438,0.5159558,0.4275067,0.58434516,0.56905115,0.5262142,0.575485,0.6458955,0.736331,0.5535699,0.71059567
1652878184894,0.7456887,0.3590618,0.2397994,0.35244587,0.22112726,0.35575384,0.22112726,0.38221756,0.1962311,0.38221756,0.20556717,0.428529,0.21490324,0.4020653,0.2553595,0.4020653,0.29892778,0.35575384,0.3144879,0.3325981,0.36428022,0.3226742,0.35494417,0.5641555,0.40162447,0.5112281,0.42963266,0.59061915,0.5727856,0.53438383,0.5727856,0.6435465,0.73149866,0.54761565,0.7128265
1652878184980,0.7718987,0.35345125,0.23924164,0.35019904,0.21782467,0.35019904,0.22088425,0.39247778,0.20252681,0.3827212,0.20558639,0.43475652,0.22088425,0.40223444,0.24842037,0.39247778,0.30655223,0.35670346,0.3187905,0.31767696,0.3708032,0.31442475,0.36162448,0.5680972,0.41057763,0.5128096,0.42281592,0.59736705,0.5757944,0.52256614,0.5757944,0.642898,0.7379517,0.5550883,0.70123684
1652878185083,0.7352991,0.35106313,0.23852481,0.35106313,0.21686302,0.35106313,0.2230521,0.3872463,0.20139034,0.38066757,0.20139034,0.44316575,0.21995758,0.39382508,0.26018658,0.38066757,0.33445546,0.35435253,0.32826638,0.32145876,0.38706258,0.29185435,0.37468442,0.5648728,0.41181886,0.5155321,0.42419705,0.5944772,0.5696403,0.53526837,0.5789239,0.6372391,0.7367453,0.5517152,0.7027054
1652878185182,0.8009423,0.3555438,0.23814718,0.3555438,0.21972682,0.35228047,0.21972682,0.3849141,0.20130645,0.38165072,0.20130645,0.4403912,0.21972682,0.40123087,0.24735735,0.39796752,0.32717893,0.36859724,0.29954836,0.3327003,0.37936997,0.31638348,0.36094964,0.56439894,0.4100706,0.51871186,0.4100706,0.5872424,0.57278377,0.54481876,0.5666437,0.6427195,0.735497,0.5578722,0.6955862
1652878185285,0.77709347,0.3529138,0.23573591,0.3495835,0.21693788,0.34625328,0.2200709,0.37622565,0.19813989,0.38288617,0.19813989,0.44283092,0.21693788,0.3995375,0.24826792,0.4095283,0.3140609,0.3728954,0.3077949,0.33626246,0.3829869,0.31295064,0.3579229,0.5593901,0.4080509,0.5127664,0.42371592,0.5893625,0.57409996,0.51942694,0.552169,0.64264673,0.737016,0.5493994,0.7025529
1652878185412,0.7811077,0.3498808,0.22835086,0.3498808,0.21289566,0.3498808,0.21598671,0.3827374,0.19434942,0.38602307,0.19744046,0.44187933,0.21289566,0.40245137,0.2468971,0.4090227,0.31799108,0.37616608,0.31799108,0.33673814,0.38290292,0.30059588,0.35508353,0.5535918,0.41072226,0.5207352,0.41072226,0.58973414,0.55909216,0.5305922,0.55909216,0.6455903,0.7229174,0.5568775,0.68273383
1652878185536,0.7596202,0.3522878,0.22775505,0.3522878,0.20967036,0.34908393,0.21569858,0.39073452,0.19158567,0.38432673,0.1945998,0.45160848,0.21569858,0.40034622,0.25186795,0.4099579,0.3392773,0.34908393,0.3242067,0.33947226,0.38147485,0.30422947,0.35736194,0.5605408,0.39353132,0.5220941,0.4086019,0.5957836,0.5653358,0.5220941,0.5472512,0.643842,0.728098,0.5605408,0.68891454
1652878185651,0.7596202,0.35189238,0.22286187,0.35859004,0.20395897,0.35524124,0.20395897,0.3954274,0.18505608,0.38538083,0.18505608,0.44900894,0.20710945,0.3887297,0.26066768,0.41886932,0.32997832,0.3418458,0.32052687,0.36528775,0.36778414,0.2983108,0.35518214,0.56956744,0.38038602,0.5092882,0.4118909,0.5829628,0.5568131,0.536079,0.5568131,0.64659095,0.7111868,0.5595209,0.6891334
1652878185771,0.82219374,0.36017337,0.22143172,0.36017337,0.20322117,0.353721,0.20625626,0.3988877,0.18501058,0.38275674,0.1910808,0.45695916,0.20929134,0.3924353,0.25785285,0.437602,0.32158983,0.33759004,0.3306951,0.38598293,0.37015134,0.3053281,0.36104605,0.5634236,0.39139697,0.50857824,0.41264266,0.59245926,0.5552921,0.5311616,0.5583272,0.6440784,0.7252574,0.5634236,0.70097655
